id,minutes_late,minutes_early,on_time,fifteen_early,very_early,fifteen_late,very_late,has_issue,charge,order_num,zone_id,rating,batch_type,warehouse,refunded,replaced
234715543,0,0,1,0,0,0,0,0,71.65,37,34,0,picking_only,523,0,0.071428571
234675563,0,0,1,0,0,0,0,0,50.49,20,27,0,picking_only,521,0.333333333,0
234789782,0,0,1,0,0,0,0,0,92.59,9,18,0,picking_only,212,0.076923077,0.115384615
234742590,0,0,1,0,0,0,0,1,29.5,1,27,1,picking_only,264,0.142857143,0
234784890,0,0,1,0,0,0,0,0,43.4,1,18,0,picking_only,542,0.133333333,0
234841908,0,0,1,0,0,0,0,1,57.42,1,34,1,picking_only,324,0.666666667,0.111111111
234684350,0,0,1,0,0,0,0,0,104.04,27,27,0,delivery,993,0,0.25
234714396,0,0,1,0,0,0,0,0,78.23,4,18,5,picking_only,222,0.066666667,0.066666667
234778661,0,0,1,0,0,0,0,0,48.67,13,18,3,picking_only,542,0.125,0.125
234713485,0,0,1,0,0,0,0,0,70.94,4,18,5,picking_only,542,0.083333333,0.083333333
234833623,0,0,1,0,0,0,0,0,155.95,4,27,0,picking_only,520,0,0.09375
234786302,0,0,1,0,0,0,0,0,129.52,8,18,0,picking_only,222,0.047619048,0.238095238
234721553,0,0,1,0,0,0,0,0,112.41,1,18,3,picking_only,542,0.08,0.28
234855008,0,0,1,0,0,0,0,0,452.99,1,18,0,picking_only,542,0.153846154,0.230769231
234804781,0,0,1,0,0,0,0,0,64.42,9,34,5,delivery,283,0.166666667,0
234793418,0,0,1,0,0,0,0,0,68.81,58,27,0,picking_only,520,0,0
234865265,0,0,1,0,0,0,0,0,73.2,8,34,0,picking_only,324,0,0
234675097,0,0,1,0,0,0,0,0,49.95,1,18,5,picking_only,222,0,0.428571429
234793158,0,0,1,0,0,0,0,0,48.87,6,27,0,picking_only,520,0.125,0.125
234787161,0,0,1,0,0,0,0,0,192.27,13,27,4,picking_only,264,0.054054054,0.108108108
234740246,0,0,1,0,0,0,0,0,135.78,3,27,4,picking_only,521,0.071428571,0.178571429
234828644,0,0,1,0,0,0,0,0,69.52,16,27,0,picking_only,263,0,0
234720638,0,0,1,0,0,0,0,0,30.26,15,27,0,picking_only,520,0.25,0.25
234786369,0,0,1,0,0,0,0,1,316.69,2,34,4,picking_only,523,0.06122449,0.020408163
234821094,0,0,1,0,0,0,0,0,65.55,10,34,3,picking_only,523,0,0.2
234854344,0,0,1,0,0,0,0,1,135.72,1,27,5,picking_only,264,0.153846154,0.038461538
234713337,0,0,1,0,0,0,0,0,129.16,2,18,5,picking_only,222,0.095238095,0.047619048
234788256,0,0,1,0,0,0,0,0,68.53,4,34,5,delivery,327,0,0.266666667
234859103,0,0,1,0,0,0,0,0,45.78,1,34,5,picking_only,324,0.2,0.1
234782182,0,0,1,0,0,0,0,0,21.71,4,18,0,picking_only,542,0,0.166666667
234691843,0,0,1,0,0,0,0,1,127.38,24,18,0,picking_only,222,0.111111111,0.074074074
234760350,0,0,1,0,0,0,0,0,30.76,1,27,5,delivery,993,0,0.2
234729471,0,0,1,0,0,0,0,0,155.26,9,34,0,picking_only,324,0.0625,0.09375
234761235,0,0,1,0,0,0,0,0,50.39,93,27,0,picking_only,263,0.133333333,0.133333333
234799128,0,0,1,0,0,0,0,0,57.37,2,34,0,delivery,283,0,0
234775630,0,0,1,0,0,0,0,0,45.2,2,18,0,picking_only,542,0.285714286,0
234843802,0,0,1,0,0,0,0,0,43.4,5,18,0,delivery,542,0,0
234842268,0,0,1,0,0,0,0,0,66.04,2,27,0,delivery,993,0,0
234758730,0,0,1,0,0,0,0,0,154.21,30,27,0,picking_only,521,0.02,0.08
234682493,0,0,1,0,0,0,0,0,42.96,1,27,0,delivery,993,0,0
234801970,0,0,1,0,0,0,0,0,52.68,3,34,0,delivery,283,0.333333333,0
234847207,0,0,1,0,0,0,0,0,64.98,2,34,0,picking_only,324,0,0.285714286
234735538,0,0,1,0,0,0,0,0,58.35,2,18,1,delivery,542,0.461538462,0.076923077
234690488,0,0,1,0,0,0,0,0,207.6,17,27,5,picking_only,263,0.064516129,0.225806452
234705218,0,0,1,0,0,0,0,0,113.22,1,27,0,delivery,993,0,0
234693784,0,0,1,0,0,0,0,0,28.22,2,18,0,picking_only,222,0,0.166666667
234826264,0,0,1,0,0,0,0,0,432.95,10,18,0,picking_only,542,0.428571429,0.142857143
234836808,0,0,1,0,0,0,0,1,201.73,5,27,4,picking_only,521,0.166666667,0.083333333
234741273,0,0,1,0,0,0,0,0,119.96,1,27,5,picking_only,521,0.208333333,0.166666667
234865287,0,0,1,0,0,0,0,0,74.6,7,27,0,picking_only,263,0.133333333,0.133333333
234762167,0,0,1,0,0,0,0,0,52.61,4,18,5,picking_only,222,0,0.090909091
234849002,0,0,1,0,0,0,0,0,66.92,3,18,5,picking_only,212,0,0.416666667
234869344,0,0,1,0,0,0,0,0,119.2,9,34,5,delivery,283,0.1,0.1
234781879,0,0,1,0,0,0,0,0,128.22,132,18,0,picking_only,542,0,0.384615385
234775339,0,0,1,0,0,0,0,0,96.95,5,18,0,picking_only,212,0.038461538,0.230769231
234834384,0,0,1,0,0,0,0,0,47.16,38,18,0,picking_only,542,0.142857143,0.142857143
234708167,0,0,1,0,0,0,0,0,48.41,13,18,0,picking_only,212,0,0.111111111
234746375,0,0,1,0,0,0,0,0,62.61,3,27,0,picking_only,521,0,0.0625
234716226,0,0,1,0,0,0,0,0,62.72,2,27,0,picking_only,264,0.1,0.1
234751799,0,0,1,0,0,0,0,1,136.38,11,27,1,picking_only,521,0.090909091,0.227272727
234729124,0,0,1,0,0,0,0,0,90.08,1,34,5,picking_only,324,0.052631579,0.105263158
234820616,0,0,1,0,0,0,0,0,148.5,3,27,0,picking_only,263,0.057142857,0.142857143
234712726,0,0,1,0,0,0,0,0,77.91,14,27,5,picking_only,263,0.166666667,0.055555556
234696114,0,0,1,0,0,0,0,0,81.29,2,18,5,picking_only,542,0.166666667,0.5
234866471,0,0,1,0,0,0,0,0,35.11,15,27,0,picking_only,521,0.181818182,0.090909091
234796059,0,0,1,0,0,0,0,0,226.6,6,18,5,delivery,283,0.166666667,0
234727464,0,0,1,0,0,0,0,0,174.88,2,34,0,delivery,283,0,0.076923077
234776931,0,0,1,0,0,0,0,0,138.66,14,34,5,picking_only,324,0.083333333,0.166666667
234688632,0,0,1,0,0,0,0,0,37.99,2,34,5,picking_only,324,0,0.285714286
234801954,0,0,1,0,0,0,0,0,35.88,37,18,0,picking_only,222,0,0.125
234852919,0,0,1,0,0,0,0,0,48.35,38,18,5,picking_only,212,0.090909091,0.181818182
234814735,0,0,1,0,0,0,0,0,35.13,26,18,0,picking_only,222,0,0.222222222
234801330,0,0,1,0,0,0,0,0,98.19,1,34,5,picking_only,324,0,0
234774493,0,0,1,0,0,0,0,0,175.12,31,27,0,delivery,993,0,0
234784580,0,0,1,0,0,0,0,0,36.37,1,18,0,picking_only,212,0.2,0.2
234761444,0,0,1,0,0,0,0,0,71.78,2,27,0,picking_only,264,0.05,0
234818106,0,0,1,0,0,0,0,0,42.17,10,18,0,picking_only,212,0.1,0.1
234715742,0,0,1,0,0,0,0,0,87.21,40,34,5,picking_only,324,0.075,0.2
234729219,0,0,1,0,0,0,0,0,49.99,5,27,0,picking_only,520,0,0
234800714,0,0,1,0,0,0,0,0,39.57,25,27,5,picking_only,521,0.193548387,0.096774194
234731493,0,0,1,0,0,0,0,0,85.91,3,18,0,picking_only,542,0.210526316,0.157894737
234677787,0,0,1,0,0,0,0,0,84.87,3,34,5,picking_only,523,0.066666667,0
234684618,0,0,1,0,0,0,0,0,56.4,19,27,5,picking_only,263,0.066666667,0.066666667
234685118,0,0,1,0,0,0,0,0,57.39,3,27,0,picking_only,521,0.25,0
234664634,0,0,1,0,0,0,0,0,54.39,4,34,5,picking_only,324,0.125,0.125
234694396,0,0,1,0,0,0,0,0,162.22,1,27,0,picking_only,521,0.266666667,0.2
234684231,0,0,1,0,0,0,0,1,61.67,15,34,4,picking_only,324,0.090909091,0.090909091
234796383,0,0,1,0,0,0,0,0,98.62,36,34,0,picking_only,523,0.047619048,0.095238095
234792139,0,0,1,0,0,0,0,0,57.29,12,27,0,picking_only,263,0.214285714,0
234798259,0,0,1,0,0,0,0,0,213.19,6,27,0,picking_only,521,0.222222222,0.111111111
234716753,0,0,1,0,0,0,0,0,92.17,2,27,0,picking_only,521,0.071428571,0
234828712,0,0,1,0,0,0,0,0,110.08,155,18,0,picking_only,222,0,0
234734616,0,0,1,0,0,0,0,0,146.97,17,18,5,delivery,283,0,0
234837812,0,0,1,0,0,0,0,0,47.17,12,18,0,picking_only,222,0.111111111,0.111111111
234760014,0,0,1,0,0,0,0,0,229.81,14,34,5,picking_only,324,0,0.15
234666441,0,0,1,0,0,0,0,0,45.61,5,27,5,picking_only,520,0,0.333333333
234675217,0,0,1,0,0,0,0,0,106.94,1,18,3,picking_only,542,0.111111111,0.111111111
234860256,0,0,1,0,0,0,0,0,101.88,30,18,0,picking_only,542,0,0
234724156,0,0,1,0,0,0,0,0,71.37,41,27,0,picking_only,521,0.090909091,0.181818182
234787616,0,0,1,0,0,0,0,0,71.23,26,34,5,picking_only,324,0,0
234775033,0,0,1,0,0,0,0,0,73.77,21,34,2,picking_only,523,0.285714286,0.142857143
234706798,0,0,1,0,0,0,0,0,140.74,30,27,4,picking_only,521,0,0
234822546,0,0,1,0,0,0,0,0,34.5,5,18,0,picking_only,212,0.071428571,0.071428571
234847594,0,0,1,0,0,0,0,0,51.69,4,27,0,picking_only,521,0,0
234760559,0,0,1,0,0,0,0,0,101.37,2,18,5,picking_only,212,0,0.117647059
234839604,0,0,1,0,0,0,0,0,65.68,8,27,0,picking_only,263,0,0.25
234674180,0,0,1,0,0,0,0,0,29.55,3,18,0,picking_only,212,0.222222222,0.166666667
234737422,0,0,1,0,0,0,0,0,124.36,2,34,5,delivery,283,0.083333333,0
234676975,0,0,1,0,0,0,0,0,135.28,23,18,0,picking_only,222,0.25,0.1
234654997,0,0,1,0,0,0,0,0,56.27,7,18,0,picking_only,222,0,0.285714286
234777543,0,0,1,0,0,0,0,0,56.97,1,27,5,picking_only,263,0.066666667,0.066666667
234842494,0,0,1,0,0,0,0,0,54.47,30,34,5,picking_only,523,0.076923077,0
234847736,0,0,1,0,0,0,0,0,106.71,6,18,5,picking_only,212,0.071428571,0.142857143
234813921,0,0,1,0,0,0,0,0,146.32,7,27,5,picking_only,520,0,0.058823529
234825462,0,0,1,0,0,0,0,0,234.59,26,27,0,picking_only,264,0.151515152,0.03030303
234797730,0,0,1,0,0,0,0,0,52.24,14,27,5,picking_only,263,0,0
234741703,0,0,1,0,0,0,0,0,166.97,31,34,5,picking_only,324,0.2,0.133333333
234776761,0,0,1,0,0,0,0,0,48.66,95,34,0,picking_only,324,0,0.333333333
234792690,0,0,1,0,0,0,0,0,51.13,15,34,0,picking_only,523,0.2,0.1
234808915,0,0,1,0,0,0,0,0,152.34,3,18,0,picking_only,222,0,0.318181818
234863883,0,0,1,0,0,0,0,0,43.49,2,34,0,picking_only,523,0.090909091,0.090909091
234781150,0,0,1,0,0,0,0,0,113.67,6,18,0,picking_only,222,0,0.066666667
234713561,0,0,1,0,0,0,0,0,40.92,2,18,5,picking_only,542,0,0.222222222
234695298,0,0,1,0,0,0,0,0,28.05,1,27,5,picking_only,521,0.222222222,0.166666667
234703625,0,0,1,0,0,0,0,0,67.19,2,18,5,delivery,283,0,0
234869330,0,0,1,0,0,0,0,1,200.32,2,27,1,picking_only,264,0.227272727,0.136363636
234819416,0,0,1,0,0,0,0,0,74.44,2,27,5,picking_only,521,0.071428571,0.142857143
234741999,0,0,1,0,0,0,0,0,85.99,1,18,5,delivery,0,0,0
234775978,0,0,1,0,0,0,0,0,117.04,5,18,5,picking_only,542,0.076923077,0.153846154
234715052,0,0,1,0,0,0,0,0,53.96,5,27,1,picking_only,520,0.222222222,0
234735203,0,0,1,0,0,0,0,0,53.34,4,34,0,picking_only,523,0,0
234806504,0,0,1,0,0,0,0,0,121.89,2,34,5,delivery,327,0,0
234741703,0,0,1,0,0,0,0,0,166.97,31,34,5,picking_only,324,0.2,0.133333333
234702914,0,0,1,0,0,0,0,0,72.53,10,27,0,picking_only,521,0.090909091,0.181818182
234865121,0,0,1,0,0,0,0,0,128.11,6,34,0,picking_only,523,0.0625,0.09375
234869470,0,0,1,0,0,0,0,0,76.94,1,18,0,picking_only,212,0.117647059,0
234819572,0,0,1,0,0,0,0,0,89.21,2,34,0,picking_only,523,0.058823529,0
234873129,0,0,1,0,0,0,0,0,195.95,5,27,0,picking_only,263,0,0.0625
234716104,0,0,1,0,0,0,0,0,205.6,3,18,0,picking_only,222,0.054054054,0.081081081
234846810,0,0,1,0,0,0,0,0,45.92,1,34,1,picking_only,324,0.125,0.0625
234672647,0,0,1,0,0,0,0,0,50.11,4,18,0,picking_only,212,0.4,0.2
234769838,0,0,1,0,0,0,0,1,51.32,1,18,3,picking_only,212,0.066666667,0
234767812,0,0,1,0,0,0,0,1,39.16,11,18,1,picking_only,222,0,0
234752482,0,0,1,0,0,0,0,0,107.64,7,18,0,picking_only,212,0,0.238095238
234831707,0,0,1,0,0,0,0,1,101.13,3,18,2,picking_only,222,0.210526316,0.052631579
234677639,0,0,1,0,0,0,0,1,0,7,34,0,delivery,283,0,0
234854245,0,0,1,0,0,0,0,0,44.45,25,27,0,picking_only,263,0.0625,0.1875
234740484,0,0,1,0,0,0,0,0,56.94,1,27,0,delivery,284,0,0
234801929,0,0,1,0,0,0,0,0,84.7,2,27,0,picking_only,263,0.045454545,0.272727273
234745814,0,0,1,0,0,0,0,0,47.25,4,34,5,picking_only,523,0,0
234801238,0,0,1,0,0,0,0,0,66.1,2,18,0,picking_only,212,0,0
234734091,0,0,1,0,0,0,0,0,68.07,2,34,0,picking_only,523,0.181818182,0.090909091
234714212,0,0,1,0,0,0,0,0,155.81,5,18,0,picking_only,212,0.081081081,0.162162162
234720745,0,0,1,0,0,0,0,0,151.63,47,18,0,picking_only,212,0.08,0.04
234708995,0,0,1,0,0,0,0,0,65.41,5,27,0,picking_only,264,0.285714286,0
234854088,0,0,1,0,0,0,0,0,95.32,2,27,0,picking_only,264,0.125,0.125
234744154,0,0,1,0,0,0,0,1,0,19,27,0,picking_only,263,0,0
234867643,0,0,1,0,0,0,0,0,69.24,21,34,0,picking_only,324,0.083333333,0.333333333
234716973,0,0,1,0,0,0,0,1,53.23,3,27,3,picking_only,264,0.1,0.1
234769526,0,0,1,0,0,0,0,0,383.64,7,27,5,picking_only,264,0.210526316,0
234785293,0,0,1,0,0,0,0,0,47.8,64,27,0,picking_only,521,0,0.166666667
234782305,0,0,1,0,0,0,0,0,60.46,20,34,5,picking_only,523,0,0
234864971,0,0,1,0,0,0,0,0,55.59,4,34,5,delivery,324,0,0
234756684,0,0,1,0,0,0,0,1,92.78,1,34,2,picking_only,523,0.272727273,0.045454545
234766802,0,0,1,0,0,0,0,1,160.81,6,34,4,picking_only,523,0.166666667,0.083333333
234867749,0,0,1,0,0,0,0,0,34.2,1,34,5,picking_only,324,0.181818182,0.090909091
234761708,0,0,1,0,0,0,0,0,44.61,21,18,0,delivery,212,0.296296296,0.148148148
234871147,0,0,1,0,0,0,0,0,198.35,1,34,0,picking_only,324,0.195121951,0.048780488
234817761,0,0,1,0,0,0,0,0,72.47,5,18,0,delivery,222,0.083333333,0.083333333
234801782,0,0,1,0,0,0,0,0,162.6,1,27,0,picking_only,263,0.108108108,0.216216216
234681686,0,0,1,0,0,0,0,0,110.17,7,18,0,delivery,0,0.1,0
234763028,0,0,1,0,0,0,0,0,116.36,17,34,5,delivery,283,0,0.142857143
234721852,0,0,1,0,0,0,0,0,50.16,6,34,0,picking_only,324,0.066666667,0.133333333
234720954,0,0,1,0,0,0,0,0,54.23,38,34,0,picking_only,324,0,0.666666667
234728321,0,0,1,0,0,0,0,0,162.22,16,34,5,picking_only,523,0.111111111,0.222222222
234677016,0,0,1,0,0,0,0,0,41.24,22,18,0,picking_only,542,0.125,0.125
234724095,0,0,1,0,0,0,0,0,58.55,5,27,0,picking_only,263,0,0
234847073,0,0,1,0,0,0,0,0,56.05,39,34,0,picking_only,324,0.111111111,0
234840599,0,0,1,0,0,0,0,0,152.45,15,18,0,picking_only,542,0.115384615,0.269230769
234827881,0,0,1,0,0,0,0,0,117.71,5,18,0,picking_only,212,0.1875,0.0625
234786767,0,0,1,0,0,0,0,1,67.78,2,27,0,delivery,284,0.222222222,0
234731214,0,0,1,0,0,0,0,0,171.37,5,34,0,picking_only,523,0.037037037,0.111111111
234668151,0,0,1,0,0,0,0,0,93.86,11,18,0,picking_only,222,0.052631579,0
234657711,0,0,1,0,0,0,0,0,74.6,8,18,5,picking_only,542,0.071428571,0.214285714
234755473,0,0,1,0,0,0,0,0,48.84,6,27,5,picking_only,263,0,0.1
234813291,0,0,1,0,0,0,0,0,41.11,33,27,0,delivery,993,0.25,0.25
234759631,0,0,1,0,0,0,0,1,62.27,10,27,0,picking_only,263,0.125,0
234788631,0,0,1,0,0,0,0,0,93.13,12,27,0,picking_only,520,0.133333333,0.066666667
234725865,0,0,1,0,0,0,0,1,55.29,8,18,2,picking_only,212,0.357142857,0.142857143
234758457,0,0,1,0,0,0,0,0,55.36,6,27,0,picking_only,520,0.1,0
234866238,0,0,1,0,0,0,0,0,57.33,1,18,0,picking_only,542,0.375,0
234775337,0,0,1,0,0,0,0,0,93.61,2,18,5,picking_only,222,0.090909091,0.045454545
234825209,0,0,1,0,0,0,0,0,68.28,3,18,0,picking_only,542,0,0.2
234738913,0,0,1,0,0,0,0,0,17.42,1,27,5,picking_only,521,0.25,0
234709319,0,0,1,0,0,0,0,0,88.41,6,18,5,picking_only,222,0,0.095238095
234853517,0,0,1,0,0,0,0,0,106.8,22,27,0,picking_only,264,0.090909091,0
234712754,0,0,1,0,0,0,0,0,75.58,3,18,5,picking_only,542,0.05,0.05
234785579,0,0,1,0,0,0,0,0,55.98,13,18,2,picking_only,222,0.111111111,0.111111111
234708842,0,0,1,0,0,0,0,0,161.88,7,34,0,delivery,324,0.043478261,0.217391304
234774552,0,0,1,0,0,0,0,0,69.92,35,18,0,picking_only,212,0.25,0.25
234688259,0,0,1,0,0,0,0,0,236,24,27,0,picking_only,263,0,0.153846154
234848695,0,0,1,0,0,0,0,0,18.06,1,27,5,picking_only,263,0,0
234724979,0,0,1,0,0,0,0,0,39.8,4,18,5,picking_only,212,0.285714286,0.142857143
234780314,0,0,1,0,0,0,0,0,50.91,2,27,4,picking_only,521,0.125,0.125
234669867,0,0,1,0,0,0,0,0,51,2,18,0,picking_only,212,0.125,0.25
234756141,0,0,1,0,0,0,0,0,99.69,13,18,0,picking_only,212,0.08,0
234727009,0,0,1,0,0,0,0,0,18.31,1,27,5,picking_only,521,0,0
234821705,0,0,1,0,0,0,0,0,46.28,1,27,0,picking_only,520,0.4,0
234828926,0,0,1,0,0,0,0,0,83.1,6,18,0,picking_only,212,0.055555556,0.055555556
234836388,0,0,1,0,0,0,0,0,63.94,1,34,5,delivery,325,0,1
234807684,0,0,1,0,0,0,0,0,68.88,3,18,0,picking_only,212,0.1,0.1
234723540,0,0,1,0,0,0,0,0,173.52,2,34,0,picking_only,324,0.090909091,0.272727273
234713025,0,0,1,0,0,0,0,0,151.48,9,18,5,picking_only,222,0.129032258,0.032258065
234794731,0,0,1,0,0,0,0,0,64.63,12,27,0,delivery,284,0,0.166666667
234692880,0,0,1,0,0,0,0,0,94,17,34,4,picking_only,324,0.064516129,0.225806452
234830412,0,0,1,0,0,0,0,1,96.38,36,27,0,picking_only,521,0.25,0.125
234762071,0,0,1,0,0,0,0,0,49.18,4,27,5,picking_only,263,0.181818182,0
234811245,0,0,1,0,0,0,0,0,26.73,1,34,0,picking_only,523,0,0
234849612,0,0,1,0,0,0,0,0,144.77,24,18,0,picking_only,542,0.076923077,0.115384615
234825954,0,0,1,0,0,0,0,0,134.6,1,27,0,picking_only,263,0.076923077,0.038461538
234712796,0,0,1,0,0,0,0,0,61.54,1,27,0,picking_only,263,0,0
234743219,0,0,1,0,0,0,0,0,216.87,70,27,0,picking_only,263,0,0.055555556
234848460,0,0,1,0,0,0,0,0,120.38,18,34,0,picking_only,324,0,0.217391304
234841597,0,0,1,0,0,0,0,0,140.09,2,18,0,picking_only,542,0.166666667,0.25
234824275,0,0,1,0,0,0,0,0,76.04,22,18,5,picking_only,222,0,0.125
234811251,0,0,1,0,0,0,0,0,158.7,12,34,5,picking_only,324,0.071428571,0.19047619
234751373,0,0,1,0,0,0,0,0,54.32,26,34,5,picking_only,324,0.076923077,0.076923077
234684671,0,0,1,0,0,0,0,0,84.68,5,34,0,picking_only,324,0.2,0.2
234721567,0,0,1,0,0,0,0,0,43.38,64,27,0,picking_only,263,0.0625,0
234792700,0,0,1,0,0,0,0,0,7.98,6,27,0,picking_only,520,0,0.055555556
234752360,0,0,1,0,0,0,0,0,109.95,2,34,5,picking_only,523,0,0
234841144,0,0,1,0,0,0,0,0,64.32,4,27,4,picking_only,264,0.333333333,0.111111111
234712798,0,0,1,0,0,0,0,0,42.91,39,27,5,picking_only,521,0,0.625
234720779,0,0,1,0,0,0,0,1,131.69,7,27,3,picking_only,264,0.09375,0
234694445,0,0,1,0,0,0,0,0,141.12,4,34,3,picking_only,523,0,0.535714286
234821612,0,0,1,0,0,0,0,1,173.19,6,27,0,picking_only,520,0.15625,0.125
234691651,0,0,1,0,0,0,0,0,46.84,2,18,5,picking_only,542,0.125,0.125
234713069,0,0,1,0,0,0,0,1,139.85,34,34,3,picking_only,324,0.171428571,0.085714286
234835892,0,0,1,0,0,0,0,0,197.67,12,18,0,picking_only,212,0.32,0.04
234722763,0,0,1,0,0,0,0,0,103.3,2,18,0,picking_only,542,0.133333333,0.266666667
234765517,0,0,1,0,0,0,0,0,125.86,13,34,5,delivery,283,0.2,0
234823160,0,0,1,0,0,0,0,1,50.45,12,18,4,picking_only,222,0.25,0.25
234695180,0,0,1,0,0,0,0,1,82.72,2,18,3,picking_only,212,0.3,0.1
234682911,0,0,1,0,0,0,0,0,73.43,2,27,0,picking_only,264,0.066666667,0.133333333
234694058,0,0,1,0,0,0,0,0,156.12,5,18,0,picking_only,542,0.15,0.15
234759416,0,0,1,0,0,0,0,0,68.76,1,34,0,picking_only,324,0.172413793,0.206896552
234757056,0,0,1,0,0,0,0,0,114.86,2,34,0,picking_only,324,0.269230769,0
234812041,0,0,1,0,0,0,0,0,41.75,8,34,0,picking_only,523,0,0
234844441,0,0,1,0,0,0,0,1,47.58,31,34,1,delivery,523,0.666666667,0.083333333
234675063,0,0,1,0,0,0,0,0,46.22,8,18,0,picking_only,222,0.272727273,0.272727273
234774212,0,0,1,0,0,0,0,0,64.22,4,18,5,picking_only,212,0,0.3125
234852172,0,0,1,0,0,0,0,0,91.04,1,34,0,delivery,324,0,0.166666667
234778366,0,0,1,0,0,0,0,0,31.05,12,18,0,picking_only,222,0,0.142857143
234771493,0,0,1,0,0,0,0,0,41.29,7,34,5,picking_only,324,0,0.571428571
234817868,0,0,1,0,0,0,0,0,69.33,2,27,5,picking_only,521,0,0.083333333
234698527,0,0,1,0,0,0,0,0,71.92,2,18,0,picking_only,542,0,0.307692308
234769267,0,0,1,0,0,0,0,0,87.31,5,18,5,picking_only,222,0,0
234775985,0,0,1,0,0,0,0,0,61.71,1,27,4,picking_only,521,0.083333333,0.083333333
234686203,0,0,1,0,0,0,0,0,63.43,12,27,3,picking_only,263,0,0.125
234739314,0,0,1,0,0,0,0,0,164.16,3,27,0,picking_only,521,0.064516129,0.161290323
234691006,0,0,1,0,0,0,0,0,84.65,14,27,1,delivery,520,0,0.272727273
234682808,0,0,1,0,0,0,0,0,141.97,2,27,5,picking_only,263,0,0.166666667
234700319,0,0,1,0,0,0,0,0,183.51,21,18,0,picking_only,212,0.025641026,0.256410256
234862064,0,0,1,0,0,0,0,0,74.28,16,18,0,picking_only,222,0,0
234792557,0,0,1,0,0,0,0,0,104.63,11,34,5,picking_only,523,0.0625,0.125
234730542,0,0,1,0,0,0,0,0,28.93,2,18,0,picking_only,542,0.25,0
234802440,0,0,1,0,0,0,0,1,146.43,7,27,0,picking_only,264,0.115384615,0.153846154
234825436,0,0,1,0,0,0,0,0,55.06,9,27,5,picking_only,521,0.066666667,0.133333333
234816694,0,0,1,0,0,0,0,0,139.23,4,18,5,picking_only,222,0.076923077,0.076923077
234842726,0,0,1,0,0,0,0,0,63.39,6,27,0,picking_only,263,0,0.142857143
234800635,0,0,1,0,0,0,0,0,137.47,1,27,5,picking_only,520,0.04,0.16
234729006,0,0,1,0,0,0,0,0,120.8,4,34,0,picking_only,324,0.111111111,0
234726619,0,0,1,0,0,0,0,0,18.98,1,18,0,picking_only,542,0,0.25
234794049,0,0,1,0,0,0,0,0,95.43,65,18,5,picking_only,212,0.090909091,0.090909091
234793382,0,0,1,0,0,0,0,1,81.5,10,27,3,picking_only,263,0,0
234690150,0,0,1,0,0,0,0,0,81.51,12,34,0,picking_only,324,0,0
234824439,0,0,1,0,0,0,0,0,115.6,1,34,0,picking_only,324,0.15,0.15
234787078,0,0,1,0,0,0,0,1,72.26,56,27,2,picking_only,263,0.05,0.1
234791681,0,0,1,0,0,0,0,0,47.37,4,27,0,picking_only,263,0.181818182,0.272727273
234725560,0,0,1,0,0,0,0,0,53.32,19,34,5,picking_only,324,0.133333333,0.266666667
234866735,0,0,1,0,0,0,0,0,95.91,1,18,5,picking_only,212,0.0625,0.0625
234819672,0,0,1,0,0,0,0,0,96.59,1,27,5,picking_only,263,0.352941176,0
234716101,0,0,1,0,0,0,0,0,59.35,12,18,0,picking_only,222,0,0.4
234775909,0,0,1,0,0,0,0,0,70.49,16,18,0,picking_only,222,0.3,0.2
234767645,0,0,1,0,0,0,0,1,48.71,20,18,1,picking_only,212,0.3125,0
234873483,0,0,1,0,0,0,0,0,92.37,6,27,0,picking_only,520,0.047619048,0.047619048
234835602,0,0,1,0,0,0,0,0,134.55,3,27,5,picking_only,521,0.2,0.2
234819444,0,0,1,0,0,0,0,1,66.25,2,27,3,picking_only,263,0.055555556,0.111111111
234753232,0,0,1,0,0,0,0,0,154.1,7,27,0,picking_only,264,0.142857143,0.071428571
234709795,0,0,1,0,0,0,0,0,48.48,1,27,5,picking_only,263,0,0.071428571
234702037,0,0,1,0,0,0,0,0,13.34,1,27,5,picking_only,263,0,0.4
234764972,0,0,1,0,0,0,0,0,43.4,2,18,5,picking_only,542,0,0.222222222
234716197,0,0,1,0,0,0,0,0,270.13,11,27,3,delivery,993,0.230769231,0
234752061,0,0,1,0,0,0,0,1,157.53,10,27,3,picking_only,521,0.105263158,0.052631579
234699402,0,0,1,0,0,0,0,0,106.83,12,18,0,picking_only,222,0,0.217391304
234738129,0,0,1,0,0,0,0,0,55,15,34,0,picking_only,324,0,0.2
234776053,0,0,1,0,0,0,0,0,117.14,2,27,0,picking_only,520,0,0.066666667
234720915,0,0,1,0,0,0,0,0,88.47,9,34,0,picking_only,523,0.142857143,0.178571429
234740242,0,0,1,0,0,0,0,0,42.27,14,27,0,picking_only,263,0,0.333333333
234721117,0,0,1,0,0,0,0,0,160.98,8,27,0,delivery,993,0.125,0.166666667
234663523,0,0,1,0,0,0,0,0,77.86,23,34,5,delivery,283,0,0
234672766,0,0,1,0,0,0,0,0,59.38,9,18,5,picking_only,212,0.117647059,0.058823529
234703423,0,0,1,0,0,0,0,0,54.73,16,34,0,picking_only,523,0.142857143,0
234817296,0,0,1,0,0,0,0,0,77.51,3,27,4,delivery,993,0.166666667,0
234841029,0,0,1,0,0,0,0,0,41.84,23,34,0,picking_only,324,0,0.0625
